"No.","Time","Source","Destination","Protocol","Length","Info"
"2746","0.003903","1.2.226.117","1.1.78.146","SSLv3","1418","Application Data"
"2747","0.003904","1.1.26.180","1.2.150.79","TCP","70","39693  >  443 [ACK] Seq=1 Ack=414 Win=39096 Len=0 TSval=301275576 TSecr=591842563"
"2748","0.003904","1.2.102.69","1.1.94.167","SSLv3","483","Application Data"
"2749","0.003904","1.2.215.195","1.1.236.93","TCP","70","443  >  54397 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591842815 TSecr=301274654"
"2750","0.003911","1.1.98.151","1.2.109.162","SSLv3","1475","Application Data"
"2751","0.003912","1.1.101.108","1.2.196.213","SSLv3","136","Application Data"
"2752","0.003911","1.2.119.219","1.1.111.204","SSLv3","906","Application Data"
"2753","0.003912","1.2.92.231","1.1.84.189","TCP","70","443  >  24996 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591842877 TSecr=301275317"
"2754","0.003912","1.2.68.209","1.1.137.102","TCP","70","443  >  62858 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591842877 TSecr=301275425"
"2755","0.003915","1.1.142.22","1.2.65.128","SSLv3","1475","Application Data"
"2756","0.003916","1.1.212.73","1.2.220.16","TCP","70","27849  >  443 [ACK] Seq=1 Ack=414 Win=39096 Len=0 TSval=301275661 TSecr=591842735"
"2757","0.003917","1.1.27.108","1.2.38.65","SSLv3","163","Application Data"
"2758","0.003917","1.1.63.150","1.2.71.59","TCP","70","19451  >  443 [ACK] Seq=1 Ack=837 Win=41992 Len=0 TSval=301275681 TSecr=591842395"
"2759","0.003923","1.1.104.149","1.2.116.155","SSLv3","1475","Application Data"
"2760","0.003924","1.1.116.162","1.2.127.224","TCP","70","1179  >  443 [ACK] Seq=1 Ack=414 Win=39096 Len=0 TSval=301275726 TSecr=591842566"
"2761","0.003924","1.1.34.36","1.2.41.196","TCP","70","11911  >  443 [ACK] Seq=1 Ack=414 Win=39096 Len=0 TSval=301275727 TSecr=591842753"
"2762","0.003927","1.2.179.215","1.1.124.39","TCP","70","443  >  49302 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591842998 TSecr=301275346"
"2763","0.003927","1.1.44.148","1.2.51.254","SSLv3","1475","Application Data"
"2764","0.003928","1.1.223.234","1.2.192.136","SSLv3","163","Application Data"
"2765","0.003928","1.1.74.226","1.2.230.109","TCP","70","22318  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301275761 TSecr=591842488"
"2766","0.003929","1.2.124.188","1.1.197.118","TCP","70","443  >  52604 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591843009 TSecr=301275435"
"2767","0.003932","1.1.32.143","1.2.156.86","SSLv3","1475","Application Data"
"2768","0.003933","1.2.128.176","1.1.45.30","SSLv3","483","Application Data"
"2769","0.003934","1.1.183.15","1.2.10.238","SSLv3","1475","Application Data"
"2770","0.003935","1.1.71.130","1.2.230.90","SSLv3","136","Application Data"
"2771","0.003935","1.1.93.111","1.2.101.96","SSLv3","136","Application Data"
"2772","0.003937","1.1.94.167","1.2.102.69","TCP","70","55055  >  443 [ACK] Seq=1 Ack=414 Win=39096 Len=0 TSval=301275837 TSecr=591842812"
"2773","0.003943","1.2.53.30","1.1.45.152","SSLv3","906","Application Data"
"2774","0.003944","1.1.171.228","1.2.39.107","SSLv3","136","Application Data"
"2775","0.003945","1.2.108.49","1.1.212.251","SSLv3","1418","Application Data"
"2776","0.003950","1.1.24.91","1.2.31.229","SSLv3","1475","Application Data"
"2777","0.003951","1.1.32.52","1.2.40.50","SSLv3","136","Application Data"
"2778","0.003951","1.2.25.3","1.1.17.46","SSLv3","483","Application Data"
"2779","0.003956","1.2.154.219","1.1.147.26","SSLv3","1418","Application Data"
"2780","0.003958","1.1.213.246","1.2.222.158","SSLv3","1475","Application Data"
"2781","0.003959","1.2.209.74","1.1.237.214","SSLv3","1418","Application Data"
"2782","0.003959","1.1.65.202","1.2.253.176","SSLv3","1475","Application Data"
"2783","0.003960","1.1.172.16","1.2.31.141","SSLv3","163","Application Data"
"2784","0.003960","1.1.174.191","1.2.33.211","SSLv3","163","Application Data"
"2785","0.003960","1.1.52.111","1.2.60.41","SSLv3","136","Application Data"
"2786","0.003960","1.1.54.42","1.2.137.229","SSLv3","163","Application Data"
"2787","0.003961","1.1.30.191","1.2.146.89","SSLv3","163","Application Data"
"2788","0.003962","1.1.58.103","1.2.65.240","SSLv3","136","Application Data"
"2789","0.003965","1.2.91.206","1.1.84.6","TCP","70","443  >  60551 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843297 TSecr=301275371"
"2790","0.003967","1.1.168.4","1.2.147.50","SSLv3","1475","Application Data"
"2791","0.003968","1.1.180.16","1.2.8.1","SSLv3","1475","Application Data"
"2792","0.003969","1.1.154.91","1.2.57.113","SSLv3","136","Application Data"
"2793","0.003971","1.2.101.251","1.1.233.59","TCP","70","443  >  54971 [ACK] Seq=1 Ack=68 Win=53576 Len=0 TSval=591843345 TSecr=301275450"
"2794","0.003972","1.1.19.144","1.2.170.169","SSLv3","1475","Application Data"
"2795","0.003973","1.1.218.172","1.2.118.86","SSLv3","163","Application Data"
"2796","0.003973","1.1.231.10","1.2.234.88","SSLv3","136","Application Data"
"2797","0.003974","1.1.93.56","1.2.209.78","SSLv3","163","Application Data"
"2798","0.003974","1.2.225.14","1.1.77.22","TCP","70","443  >  22986 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591843372 TSecr=301275484"
"2799","0.003975","1.1.136.56","1.2.240.8","SSLv3","136","Application Data"
"2800","0.003975","1.1.143.58","1.2.67.43","SSLv3","136","Application Data"
"2801","0.003976","1.2.196.213","1.1.101.108","TCP","70","443  >  30102 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843385 TSecr=301275628"
"2802","0.003977","1.1.242.231","1.2.251.195","SSLv3","136","Application Data"
"2803","0.003978","1.2.65.128","1.1.142.22","TCP","70","443  >  64059 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591843400 TSecr=301275651"
"2804","0.003978","1.2.38.65","1.1.27.108","TCP","70","443  >  38650 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591843407 TSecr=301275679"
"2805","0.003984","1.2.137.229","1.1.54.42","TCP","70","443  >  17069 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591843451 TSecr=301276017"
"2806","0.003985","1.1.78.146","1.2.226.117","TCP","70","59190  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301276218 TSecr=591842802"
"2807","0.003985","1.2.222.158","1.1.213.246","TCP","70","443  >  58216 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591843462 TSecr=301275994"
"2808","0.003986","1.1.180.232","1.2.12.18","SSLv3","163","Application Data"
"2809","0.003989","1.1.45.152","1.2.53.30","TCP","70","34263  >  443 [ACK] Seq=1 Ack=837 Win=41992 Len=0 TSval=301276253 TSecr=591843124"
"2810","0.003988","1.2.46.170","1.1.38.159","SSLv3","1418","Application Data"
"2811","0.003990","1.2.31.229","1.1.24.91","TCP","70","443  >  9378 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591843496 TSecr=301275931"
"2812","0.003991","1.2.116.155","1.1.104.149","TCP","70","443  >  31064 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591843505 TSecr=301275717"
"2813","0.003992","1.2.8.1","1.1.180.16","TCP","70","443  >  49343 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591843517 TSecr=301276077"
"2814","0.003993","1.2.31.141","1.1.172.16","TCP","70","443  >  9285 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591843523 TSecr=301276013"
"2815","0.003994","1.2.251.195","1.1.242.231","TCP","70","443  >  21630 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843532 TSecr=301276162"
"2816","0.003994","1.2.51.254","1.1.44.148","TCP","70","443  >  14529 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591843533 TSecr=301275746"
"2817","0.003995","1.2.240.8","1.1.136.56","TCP","70","443  >  62656 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843541 TSecr=301276139"
"2818","0.003996","1.1.45.200","1.2.141.6","SSLv3","1475","Application Data"
"2819","0.003997","1.1.111.204","1.2.119.219","TCP","70","31896  >  443 [ACK] Seq=1 Ack=837 Win=41992 Len=0 TSval=301276309 TSecr=591842871"
"2820","0.003997","1.1.66.45","1.2.253.211","SSLv3","1475","Application Data"
"2821","0.003998","1.2.60.41","1.1.52.111","TCP","70","443  >  16610 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843568 TSecr=301276015"
"2822","0.004000","1.2.118.86","1.1.218.172","TCP","70","443  >  31502 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591843579 TSecr=301276118"
"2823","0.003999","1.1.168.88","1.2.39.59","SSLv3","1475","Application Data"
"2824","0.004000","1.2.10.238","1.1.183.15","TCP","70","443  >  50091 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591843582 TSecr=301275804"
"2825","0.004002","1.2.192.136","1.1.223.234","TCP","70","443  >  31053 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591843593 TSecr=301275755"
"2826","0.004002","1.1.123.57","1.2.179.87","SSLv3","136","Application Data"
"2827","0.004002","1.2.12.18","1.1.180.232","TCP","70","443  >  48321 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591843599 TSecr=301276230"
"2828","0.004006","1.1.29.163","1.2.157.183","SSLv3","1475","Application Data"
"2829","0.004007","1.2.223.100","1.1.212.31","SSLv3","1418","Application Data"
"2830","0.004010","1.1.24.75","1.2.171.124","SSLv3","135","Application Data"
"2831","0.004010","1.1.212.251","1.2.108.49","TCP","70","28906  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301276424 TSecr=591843142"
"2832","0.004012","1.1.38.159","1.2.46.170","TCP","70","13156  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301276435 TSecr=591843487"
"2833","0.004012","1.2.156.86","1.1.32.143","TCP","70","443  >  11536 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591843675 TSecr=301275790"
"2834","0.004015","1.2.109.162","1.1.98.151","TCP","70","443  >  56928 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591843696 TSecr=301275618"
"2835","0.004016","1.2.39.107","1.1.171.228","TCP","70","443  >  11303 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843708 TSecr=301275895"
"2836","0.004016","1.1.168.53","1.2.38.214","SSLv3","163","Application Data"
"2837","0.004017","1.2.253.176","1.1.65.202","TCP","70","443  >  1643 [ACK] Seq=1 Ack=1406 Win=52128 Len=0 TSval=591843713 TSecr=301276003"
"2838","0.004019","1.2.141.6","1.1.45.200","TCP","70","443  >  15816 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591843729 TSecr=301276300"
"2839","0.004019","1.2.253.211","1.1.66.45","TCP","70","443  >  20111 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591843731 TSecr=301276310"
"2840","0.004022","1.2.67.43","1.1.143.58","TCP","70","443  >  18414 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843758 TSecr=301276140"
"2841","0.004022","1.1.45.30","1.2.128.176","TCP","70","34154  >  443 [ACK] Seq=1 Ack=414 Win=39096 Len=0 TSval=301276522 TSecr=591843047"
"2842","0.004025","1.2.29.226","1.1.166.121","SSLv3","906","Application Data"
"2843","0.004026","1.2.40.50","1.1.32.52","TCP","70","443  >  11501 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843784 TSecr=301275941"
"2844","0.004026","1.2.147.50","1.1.168.4","TCP","70","443  >  11260 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591843785 TSecr=301276067"
"2845","0.004027","1.2.230.90","1.1.71.130","TCP","70","443  >  60182 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843795 TSecr=301275814"
"2846","0.004027","1.1.17.46","1.2.25.3","TCP","70","7612  >  443 [ACK] Seq=1 Ack=414 Win=39096 Len=0 TSval=301276561 TSecr=591843188"
"2847","0.004028","1.2.57.113","1.1.154.91","TCP","70","443  >  37418 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843801 TSecr=301276086"
"2848","0.004028","1.2.39.59","1.1.168.88","TCP","70","443  >  38905 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591843806 TSecr=301276325"
"2849","0.004029","1.2.38.214","1.1.168.53","TCP","70","443  >  11156 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591843812 TSecr=301276471"
"2850","0.004029","1.2.179.87","1.1.123.57","TCP","70","443  >  3099 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843814 TSecr=301276358"
"2851","0.004031","1.2.234.88","1.1.231.10","TCP","70","443  >  61208 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843829 TSecr=301276119"
"2852","0.004031","1.2.209.78","1.1.93.56","TCP","70","443  >  27146 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591843831 TSecr=301276132"
"2853","0.004033","1.2.65.240","1.1.58.103","TCP","70","443  >  64168 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843845 TSecr=301276034"
"2854","0.004035","1.2.101.96","1.1.93.111","TCP","70","443  >  54815 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591843856 TSecr=301275821"
"2855","0.004040","1.1.106.17","1.2.113.226","SSLv3","1475","Application Data"
"2856","0.004041","1.1.212.31","1.2.223.100","TCP","70","56353  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301276660 TSecr=591843633"
"2857","0.004041","1.1.166.114","1.2.26.66","SSLv3","135","Application Data"
"2858","0.004041","1.1.121.186","1.2.181.192","SSLv3","163","Application Data"
"2859","0.004041","1.2.77.143","1.1.66.22","SSLv3","906","Application Data"
"2860","0.004043","1.2.113.9","1.1.105.85","SSLv3","906","Application Data"
"2861","0.004043","1.2.33.211","1.1.174.191","TCP","70","443  >  9871 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591843926 TSecr=301276014"
"2862","0.004046","1.1.22.78","1.2.29.216","SSLv3","1475","Application Data"
"2863","0.004049","1.2.146.89","1.1.30.191","TCP","70","443  >  38676 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591843969 TSecr=301276029"
"2864","0.004052","1.1.224.227","1.2.93.247","SSLv3","137","Application Data"
"2865","0.004057","1.1.147.26","1.2.154.219","TCP","70","40857  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301276802 TSecr=591843227"
"2866","0.004058","1.1.166.121","1.2.29.226","TCP","70","8862  >  443 [ACK] Seq=1 Ack=837 Win=41992 Len=0 TSval=301276809 TSecr=591843778"
"2867","0.004064","1.2.157.183","1.1.29.163","TCP","70","443  >  41585 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591844088 TSecr=301276382"
"2868","0.004069","1.2.93.247","1.1.224.227","TCP","70","443  >  61106 [ACK] Seq=1 Ack=68 Win=53576 Len=0 TSval=591844129 TSecr=301276758"
"2869","0.004068","1.1.42.3","1.2.134.168","SSLv3","1475","Application Data"
"2870","0.004069","1.1.237.214","1.2.209.74","TCP","70","54782  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301276888 TSecr=591843248"
"2871","0.004070","1.1.177.47","1.2.184.138","SSLv3","1475","Application Data"
"2872","0.004072","1.1.107.200","1.2.199.213","SSLv3","1475","Application Data"
"2873","0.004073","1.2.192.215","1.1.216.230","SSLv3","1418","Application Data"
"2874","0.004074","1.2.171.124","1.1.24.75","TCP","70","443  >  9277 [ACK] Seq=1 Ack=66 Win=44888 Len=0 TSval=591844173 TSecr=301276422"
"2875","0.004073","1.1.252.53","1.2.251.108","SSLv3","1475","Application Data"
"2876","0.004074","1.2.190.89","1.1.182.108","SSLv3","1418","Application Data"
"2877","0.004075","1.2.170.169","1.1.19.144","TCP","70","443  >  9058 [ACK] Seq=1 Ack=1406 Win=43440 Len=0 TSval=591844183 TSecr=301276108"
"2878","0.004077","1.1.217.204","1.2.193.199","SSLv3","1475","Application Data"
"2879","0.004079","1.2.153.119","1.1.145.108","SSLv3","1418","Application Data"
"2880","0.004084","1.1.156.139","1.2.132.94","SSLv3","1475","Application Data"
"2881","0.004085","1.1.145.138","1.2.45.136","SSLv3","1475","Application Data"
"2882","0.004086","1.1.22.35","1.2.33.174","SSLv3","135","Application Data"
"2883","0.004089","1.1.19.138","1.2.27.35","SSLv3","1475","Application Data"
"2884","0.004090","1.1.19.220","1.2.171.140","SSLv3","1475","Application Data"
"2885","0.004092","1.1.105.85","1.2.113.9","TCP","70","30147  >  443 [ACK] Seq=1 Ack=837 Win=41992 Len=0 TSval=301277067 TSecr=591843920"
"2886","0.004093","1.2.181.192","1.1.121.186","TCP","70","443  >  1662 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591844326 TSecr=301276663"
"2887","0.004095","1.1.125.177","1.2.176.216","SSLv3","163","Application Data"
"2888","0.004095","1.2.113.226","1.1.106.17","TCP","70","443  >  51869 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591844339 TSecr=301276650"
"2889","0.004100","1.1.152.245","1.2.128.120","SSLv3","1475","Application Data"
"2890","0.004101","1.2.199.213","1.1.107.200","TCP","70","443  >  50317 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591844390 TSecr=301276906"
"2891","0.004102","1.1.71.218","1.2.251.197","SSLv3","1475","Application Data"
"2892","0.004103","1.1.182.108","1.2.190.89","TCP","70","3858  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301277156 TSecr=591844173"
"2893","0.004103","1.2.193.199","1.1.217.204","TCP","70","443  >  50821 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591844402 TSecr=301276953"
"2894","0.004103","1.1.55.196","1.2.138.224","SSLv3","1475","Application Data"
"2895","0.004105","1.2.45.136","1.1.145.138","TCP","70","443  >  40514 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591844423 TSecr=301277012"
"2896","0.004106","1.1.244.229","1.2.252.225","SSLv3","1475","Application Data"
"2897","0.004109","1.1.196.214","1.2.204.84","SSLv3","136","Application Data"
"2898","0.004111","1.2.93.138","1.1.226.16","SSLv3","1418","Application Data"
"2899","0.004113","1.2.33.174","1.1.22.35","TCP","70","443  >  9834 [ACK] Seq=1 Ack=66 Win=44888 Len=0 TSval=591844480 TSecr=301277027"
"2900","0.004115","1.1.60.185","1.2.240.78","SSLv3","1475","Application Data"
"2901","0.004116","1.1.145.108","1.2.153.119","TCP","70","12852  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301277263 TSecr=591844212"
"2902","0.004118","1.1.149.212","1.2.157.152","SSLv3","1475","Application Data"
"2903","0.004120","1.1.10.96","1.2.166.29","SSLv3","136","Application Data"
"2904","0.004120","1.1.129.145","1.2.61.111","SSLv3","1475","Application Data"
"2905","0.004121","1.1.129.19","1.2.60.172","SSLv3","1475","Application Data"
"2906","0.004131","1.2.151.1","1.1.26.142","SSLv3","1418","Application Data"
"2907","0.004131","1.1.204.14","1.2.180.32","SSLv3","1475","Application Data"
"2908","0.004132","1.1.238.10","1.2.213.249","SSLv3","163","Application Data"
"2909","0.004132","1.2.95.121","1.1.231.153","SSLv3","1418","Application Data"
"2910","0.004133","1.2.142.61","1.1.134.99","SSLv3","906","Application Data"
"2911","0.004135","1.1.93.216","1.2.209.69","SSLv3","163","Application Data"
"2912","0.004135","1.1.115.169","1.2.207.68","SSLv3","136","Application Data"
"2913","0.004136","1.2.251.108","1.1.252.53","TCP","70","443  >  21554 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591844665 TSecr=301276920"
"2914","0.004139","1.2.240.78","1.1.60.185","TCP","70","443  >  62737 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591844692 TSecr=301277253"
"2915","0.004145","1.2.24.192","1.1.17.78","SSLv3","1418","Application Data"
"2916","0.004146","1.2.132.94","1.1.156.139","TCP","70","443  >  35094 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591844751 TSecr=301277003"
"2917","0.004147","1.2.26.66","1.1.166.114","TCP","70","443  >  45831 [ACK] Seq=1 Ack=66 Win=44888 Len=0 TSval=591844752 TSecr=301276660"
"2918","0.004148","1.1.121.233","1.2.4.226","SSLv3","1475","Application Data"
"2919","0.004148","1.2.49.9","1.1.41.139","SSLv3","1418","Application Data"
"2920","0.004149","1.2.60.172","1.1.129.19","TCP","70","443  >  16743 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591844775 TSecr=301277300"
"2921","0.004149","1.1.23.195","1.2.171.40","SSLv3","1475","Application Data"
"2922","0.004150","1.2.29.216","1.1.22.78","TCP","70","443  >  44692 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591844780 TSecr=301276704"
"2923","0.004150","1.1.53.205","1.2.64.236","SSLv3","163","Application Data"
"2924","0.004150","1.1.66.22","1.2.77.143","TCP","70","21067  >  443 [ACK] Seq=1 Ack=837 Win=41992 Len=0 TSval=301277536 TSecr=591843910"
"2925","0.004152","1.2.166.29","1.1.10.96","TCP","70","443  >  5853 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591844795 TSecr=301277289"
"2926","0.004153","1.2.171.140","1.1.19.220","TCP","70","443  >  9288 [ACK] Seq=1 Ack=1406 Win=52128 Len=0 TSval=591844801 TSecr=301277057"
"2927","0.004153","1.1.90.250","1.2.214.226","SSLv3","1475","Application Data"
"2928","0.004154","1.2.134.168","1.1.42.3","TCP","70","443  >  14182 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591844814 TSecr=301276879"
"2929","0.004158","1.1.45.131","1.2.53.18","SSLv3","163","Application Data"
"2930","0.004159","1.1.231.153","1.2.95.121","TCP","70","25659  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301277612 TSecr=591844637"
"2931","0.004161","1.2.251.197","1.1.71.218","TCP","70","443  >  21634 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591844871 TSecr=301277147"
"2932","0.004162","1.1.216.230","1.2.192.215","TCP","70","31129  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301277635 TSecr=591844164"
"2933","0.004163","1.1.178.24","1.2.13.165","SSLv3","135","Application Data"
"2934","0.004164","1.1.244.14","1.2.255.167","SSLv3","136","Application Data"
"2935","0.004165","1.1.252.215","1.2.225.37","SSLv3","136","Application Data"
"2936","0.004167","1.2.15.179","1.1.183.229","SSLv3","483","Application Data"
"2937","0.004168","1.2.176.216","1.1.125.177","TCP","70","443  >  2455 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591844922 TSecr=301277099"
"2938","0.004169","1.2.84.216","1.1.76.175","SSLv3","906","Application Data"
"2939","0.004171","1.2.214.226","1.1.90.250","TCP","70","443  >  26541 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591844950 TSecr=301277555"
"2940","0.004171","1.1.186.145","1.2.173.82","SSLv3","1475","Application Data"
"2941","0.004172","1.1.51.128","1.2.59.76","SSLv3","1475","Application Data"
"2942","0.004175","1.2.209.69","1.1.93.216","TCP","70","443  >  54790 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591844976 TSecr=301277419"
"2943","0.004175","1.2.184.138","1.1.177.47","TCP","70","443  >  48457 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591844978 TSecr=301276897"
"2944","0.004175","1.2.128.120","1.1.152.245","TCP","70","443  >  14643 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591844982 TSecr=301277134"
"2945","0.004178","1.1.144.91","1.2.152.127","SSLv3","1475","Application Data"
"2946","0.004179","1.1.169.109","1.2.36.247","SSLv3","163","Application Data"
"2947","0.004179","1.2.207.233","1.1.115.241","SSLv3","483","Application Data"
"2948","0.004182","1.2.213.249","1.1.238.10","TCP","70","443  >  26294 [ACK] Seq=1 Ack=94 Win=50680 Len=0 TSval=591845036 TSecr=301277393"
"2949","0.004183","1.1.173.170","1.2.38.95","SSLv3","136","Application Data"
"2950","0.004183","1.2.27.35","1.1.19.138","TCP","70","443  >  8158 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591845044 TSecr=301277047"
"2951","0.004186","1.1.26.142","1.2.151.1","TCP","70","10173  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301277832 TSecr=591844627"
"2952","0.004191","1.2.138.224","1.1.55.196","TCP","70","443  >  36763 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591845108 TSecr=301277160"
"2953","0.004192","1.2.157.152","1.1.149.212","TCP","70","443  >  41556 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591845112 TSecr=301277280"
"2954","0.004192","1.2.173.82","1.1.186.145","TCP","70","443  >  45565 [ACK] Seq=1 Ack=1406 Win=46336 Len=0 TSval=591845119 TSecr=301277700"
"2955","0.004195","1.2.129.136","1.1.44.148","SSLv3","1418","Application Data"
"2956","0.004196","1.2.59.76","1.1.51.128","TCP","70","443  >  35855 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591845149 TSecr=301277710"
"2957","0.004197","1.2.204.84","1.1.196.214","TCP","70","443  >  32018 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591845156 TSecr=301277216"
"2958","0.004200","1.2.207.68","1.1.115.169","TCP","70","443  >  52232 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591845176 TSecr=301277422"
"2959","0.004199","1.1.191.37","1.2.18.81","SSLv3","1475","Application Data"
"2960","0.004200","1.2.13.165","1.1.178.24","TCP","70","443  >  4703 [ACK] Seq=1 Ack=66 Win=44888 Len=0 TSval=591845178 TSecr=301277642"
"2961","0.004200","1.1.255.130","1.2.83.21","SSLv3","1475","Application Data"
"2962","0.004201","1.1.210.24","1.2.217.125","SSLv3","1475","Application Data"
"2963","0.004202","1.1.226.16","1.2.93.138","TCP","70","25167  >  443 [ACK] Seq=1 Ack=1349 Win=40544 Len=0 TSval=301277951 TSecr=591844470"
"2964","0.004202","1.1.255.203","1.2.231.82","SSLv3","1475","Application Data"
"2965","0.004203","1.1.76.175","1.2.84.216","TCP","70","58785  >  443 [ACK] Seq=1 Ack=837 Win=41992 Len=0 TSval=301277961 TSecr=591844935"
"2966","0.004205","1.2.171.40","1.1.23.195","TCP","70","443  >  45029 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591845216 TSecr=301277525"
"2967","0.004206","1.2.61.111","1.1.129.145","TCP","70","443  >  16942 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591845225 TSecr=301277290"
"2968","0.004207","1.2.255.167","1.1.244.14","TCP","70","443  >  20581 [ACK] Seq=1 Ack=67 Win=47784 Len=0 TSval=591845232 TSecr=301277654"
"2969","0.004207","1.1.76.184","1.2.86.74","SSLv3","1475","Application Data"
"2970","0.004209","1.1.25.195","1.2.36.210","SSLv3","1475","Application Data"
"2971","0.004211","1.2.96.177","1.1.225.139","SSLv3","1418","Application Data"
"2972","0.004212","1.2.74.206","1.1.139.109","SSLv3","1418","Application Data"
"2973","0.004213","1.2.4.226","1.1.121.233","TCP","70","443  >  46491 [ACK] Seq=1 Ack=1406 Win=49232 Len=0 TSval=591845287 TSecr=301277515"
