"No.","Time","Source","Destination","Protocol","Length","Info"
"1742","0.344596","1.1.135.176","1.2.53.191","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1743","0.344602","1.1.106.252","1.2.107.152","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1744","0.344608","1.1.7.207","1.2.188.36","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1745","0.344617","1.1.150.189","1.2.35.33","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1746","0.344623","1.1.106.88","1.2.216.97","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1747","0.344631","1.1.164.241","1.2.17.91","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1748","0.344647","1.1.144.201","1.2.37.53","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1749","0.344656","1.1.139.231","1.2.64.61","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1750","0.344734","1.2.26.8","1.1.163.226","TCP","70","443  >  44690 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555754636 TSecr=263476465"
"1751","0.344868","1.2.124.42","1.1.123.197","TCP","70","443  >  52461 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555755706 TSecr=265070105"
"1752","0.344877","1.2.134.7","1.1.49.178","TCP","70","443  >  35506 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555755780 TSecr=264358152"
"1753","0.344888","1.2.150.156","1.1.34.71","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1754","0.344893","1.2.181.179","1.1.181.81","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1755","0.344897","1.2.34.133","1.1.150.47","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1756","0.344901","1.2.204.53","1.1.117.132","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1757","0.344904","1.1.94.18","1.2.212.198","TCP","70","27046  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265188757 TSecr=555071911"
"1758","0.344905","1.2.48.98","1.1.132.12","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1759","0.345064","1.1.214.213","1.2.99.43","TCP","70","26600  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265190035 TSecr=555234720"
"1760","0.345179","1.1.136.44","1.2.136.150","TCP","70","16759  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265190960 TSecr=554588663"
"1761","0.345557","1.2.80.140","1.1.228.54","TCP","70","443  >  59715 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555761217 TSecr=264863301"
"1762","0.345755","1.1.30.96","1.2.30.195","TCP","70","44983  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265195570 TSecr=555071427"
"1763","0.345910","1.1.81.238","1.2.82.85","TCP","70","22308  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265196809 TSecr=553894436"
"1764","0.346196","1.2.193.136","1.1.116.115","TCP","70","443  >  31651 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555766332 TSecr=264990705"
"1765","0.347798","1.2.101.37","1.1.208.207","TCP","70","443  >  54757 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555779151 TSecr=263476872"
"1766","0.347845","1.2.17.91","1.1.164.241","TCP","70","443  >  43540 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555779527 TSecr=265186574"
"1767","0.347861","1.1.30.41","1.2.170.126","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1768","0.347869","1.1.60.131","1.2.136.216","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1769","0.347883","1.1.254.111","1.2.74.197","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1770","0.347890","1.1.176.69","1.2.4.181","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1771","0.347896","1.1.1.86","1.2.181.188","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1772","0.347905","1.1.85.26","1.2.236.123","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1773","0.347912","1.1.154.245","1.2.47.75","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1774","0.347920","1.1.103.22","1.2.211.107","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1775","0.347926","1.1.140.85","1.2.56.171","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1776","0.347932","1.1.90.11","1.2.238.96","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1777","0.347941","1.1.27.90","1.2.175.175","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1778","0.347948","1.1.192.200","1.2.117.30","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1779","0.347949","1.2.126.92","1.1.202.6","TCP","70","443  >  53012 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555780357 TSecr=264358267"
"1780","0.347956","1.1.210.190","1.2.104.234","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1781","0.348105","1.1.153.31","1.2.154.228","TCP","70","13731  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265214363 TSecr=555131862"
"1782","0.348171","1.2.18.34","1.1.165.204","TCP","70","443  >  43738 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555782130 TSecr=264889272"
"1783","0.348827","1.2.145.47","1.1.144.214","TCP","70","443  >  38387 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555787382 TSecr=264863582"
"1784","0.349422","1.2.53.191","1.1.135.176","TCP","70","443  >  37056 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555792140 TSecr=265186290"
"1785","0.349466","1.1.107.219","1.2.216.48","TCP","70","56553  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265225253 TSecr=554434006"
"1786","0.350591","1.1.93.161","1.2.233.246","TCP","70","25298  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265234255 TSecr=555233516"
"1787","0.350767","1.1.75.43","1.2.248.42","TCP","70","59528  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265235665 TSecr=554687549"
"1788","0.351061","1.1.181.81","1.2.181.179","TCP","70","1655  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265238012 TSecr=555755906"
"1789","0.351069","1.1.188.108","1.2.9.113","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1790","0.351070","1.2.33.185","1.1.149.77","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1791","0.351075","1.2.120.24","1.1.195.194","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1792","0.351078","1.1.216.194","1.2.109.24","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1793","0.351079","1.2.77.1","1.1.248.171","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1794","0.351083","1.2.207.200","1.1.123.88","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1795","0.351087","1.2.228.251","1.1.80.166","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1796","0.351089","1.1.50.73","1.2.134.158","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1797","0.351095","1.1.161.106","1.2.162.136","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1798","0.351101","1.2.61.144","1.1.137.58","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1799","0.351104","1.1.23.4","1.2.163.89","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1800","0.351106","1.2.190.97","1.1.9.26","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1801","0.351110","1.2.219.236","1.1.111.133","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1802","0.351110","1.1.138.167","1.2.62.253","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1803","0.351114","1.2.160.138","1.1.20.53","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1804","0.351117","1.1.35.203","1.2.36.37","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1805","0.351118","1.2.11.188","1.1.191.102","SSLv3","704","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1806","0.351123","1.2.32.215","1.1.32.97","TCP","70","443  >  9703 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555805749 TSecr=264407365"
"1807","0.351126","1.1.233.179","1.2.94.9","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1808","0.351132","1.1.248.83","1.2.76.169","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1809","0.351141","1.1.101.43","1.2.210.66","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1810","0.351147","1.1.170.62","1.2.170.160","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1811","0.351148","1.1.41.93","1.2.157.178","TCP","70","11885  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265238712 TSecr=555131625"
"1812","0.351154","1.1.58.188","1.2.143.17","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1813","0.351163","1.1.181.69","1.2.1.186","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1814","0.351169","1.1.116.251","1.2.193.80","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1815","0.351177","1.1.246.92","1.2.246.181","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1816","0.351183","1.1.195.74","1.2.121.74","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1817","0.351190","1.1.119.107","1.2.195.192","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1818","0.351199","1.1.150.252","1.2.144.32","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1819","0.351205","1.1.2.10","1.2.182.95","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1820","0.351214","1.1.226.243","1.2.227.85","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1821","0.351220","1.1.106.138","1.2.107.157","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1822","0.351226","1.1.17.30","1.2.165.132","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1823","0.351236","1.1.31.10","1.2.171.142","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1824","0.351243","1.1.170.226","1.2.31.56","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1825","0.351251","1.1.152.168","1.2.44.254","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1826","0.351257","1.1.136.199","1.2.137.50","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1827","0.351263","1.1.0.201","1.2.181.62","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1828","0.351272","1.1.91.146","1.2.234.119","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1829","0.351278","1.1.37.223","1.2.146.52","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1830","0.351287","1.1.250.11","1.2.78.97","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1831","0.351293","1.1.30.99","1.2.170.252","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1832","0.351299","1.1.137.33","1.2.61.119","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1833","0.351308","1.1.255.54","1.2.75.140","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1834","0.351314","1.1.78.224","1.2.251.53","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1835","0.351344","1.2.118.67","1.1.193.237","TCP","70","443  >  50941 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555807516 TSecr=264967450"
"1836","0.351496","1.1.251.182","1.2.80.34","TCP","70","21779  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265241494 TSecr=554638385"
"1837","0.351952","1.2.64.93","1.1.244.7","TCP","70","443  >  17692 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555812377 TSecr=264940889"
"1838","0.351991","1.1.212.61","1.2.98.211","TCP","70","55169  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265245452 TSecr=553894498"
"1839","0.351997","1.1.50.188","1.2.135.17","TCP","70","35786  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265245504 TSecr=555131827"
"1840","0.354076","1.1.198.232","1.2.193.195","TCP","70","32046  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265262134 TSecr=554067817"
"1841","0.354268","1.1.23.17","1.2.23.120","TCP","70","7234  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265263672 TSecr=555132089"
"1842","0.354359","1.2.92.22","1.1.239.179","TCP","70","443  >  24926 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555831635 TSecr=264432397"
"1843","0.354523","1.2.231.190","1.1.83.89","TCP","70","443  >  58488 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555832948 TSecr=265069861"
"1844","0.354535","1.2.75.140","1.1.255.54","TCP","70","443  >  64581 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555833045 TSecr=265239988"
"1845","0.354549","1.1.60.107","1.2.60.211","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1846","0.354557","1.1.237.136","1.2.237.235","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1847","0.354563","1.1.14.137","1.2.186.222","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1848","0.354578","1.1.15.18","1.2.187.103","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1849","0.354586","1.1.64.209","1.2.65.51","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1850","0.354594","1.1.3.39","1.2.183.124","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1851","0.354601","1.1.139.189","1.2.64.72","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1852","0.354607","1.1.224.58","1.2.84.144","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1853","0.354617","1.1.75.96","1.2.255.181","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1854","0.354622","1.1.135.46","1.2.51.132","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1855","0.354631","1.1.228.122","1.2.80.222","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1856","0.354648","1.1.179.200","1.2.8.30","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1857","0.354656","1.1.146.249","1.2.39.91","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1858","0.354667","1.1.114.212","1.2.199.41","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1859","0.354673","1.1.88.102","1.2.236.187","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1860","0.355044","1.2.43.77","1.1.158.247","TCP","70","443  >  12295 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555837119 TSecr=264990653"
"1861","0.355171","1.2.26.37","1.1.173.207","TCP","70","443  >  45790 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555838129 TSecr=263475715"
"1862","0.355676","1.1.141.74","1.2.57.187","TCP","70","15991  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265274931 TSecr=554434155"
"1863","0.356694","1.1.193.109","1.2.193.215","TCP","70","31433  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265283082 TSecr=554687611"
"1864","0.356792","1.1.48.193","1.2.133.22","TCP","70","35283  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265283858 TSecr=555234012"
"1865","0.357155","1.1.110.214","1.2.111.222","TCP","70","51671  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265286764 TSecr=555131688"
"1866","0.357278","1.1.80.166","1.2.228.251","TCP","70","21943  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265287750 TSecr=555805462"
"1867","0.357533","1.2.122.38","1.1.205.208","TCP","70","443  >  53987 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555857030 TSecr=264432682"
"1868","0.357582","1.2.24.97","1.1.172.11","TCP","70","443  >  45353 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555857421 TSecr=265186169"
"1869","0.357654","1.1.153.88","1.2.45.174","TCP","70","40578  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265290761 TSecr=554638542"
"1870","0.357667","1.1.149.77","1.2.33.185","TCP","70","39614  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265290859 TSecr=555805320"
"1871","0.357844","1.2.199.41","1.1.114.212","TCP","70","443  >  52207 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555859513 TSecr=265266864"
"1872","0.357857","1.1.147.207","1.2.156.88","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1873","0.357866","1.1.128.58","1.2.52.144","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1874","0.357872","1.1.223.6","1.2.108.37","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1875","0.357887","1.1.90.254","1.2.232.10","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1876","0.357894","1.1.109.2","1.2.217.87","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1877","0.357903","1.1.117.31","1.2.193.116","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1878","0.357909","1.1.243.3","1.2.71.89","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1879","0.357915","1.1.235.156","1.2.95.242","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1880","0.357925","1.1.135.177","1.2.52.78","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1881","0.357931","1.1.132.6","1.2.48.92","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1882","0.357939","1.1.47.11","1.2.155.96","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1883","0.357945","1.1.73.207","1.2.74.51","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1884","0.358135","1.2.100.189","1.1.208.103","TCP","70","443  >  26997 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555861840 TSecr=265042968"
"1885","0.358310","1.1.59.87","1.2.59.221","TCP","70","16617  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265296010 TSecr=555131958"
"1886","0.358314","1.2.49.129","1.1.133.43","TCP","70","443  >  35392 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555863274 TSecr=263476224"
"1887","0.360110","1.1.169.66","1.2.29.171","TCP","70","8824  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265310405 TSecr=554067880"
"1888","0.360383","1.1.15.98","1.2.187.183","TCP","70","43136  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265312590 TSecr=555132504"
"1889","0.360441","1.2.246.181","1.1.246.92","TCP","70","443  >  18292 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555880289 TSecr=265238944"
"1890","0.360731","1.2.0.167","1.1.180.52","TCP","70","443  >  47522 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555882611 TSecr=264433070"
"1891","0.361395","1.2.10.142","1.1.190.15","TCP","70","443  >  50067 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555887922 TSecr=265043885"
"1892","0.361562","1.2.220.38","1.1.103.209","TCP","70","443  >  27873 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555889256 TSecr=263476588"
"1893","0.362101","1.1.219.149","1.2.111.235","TCP","70","51373  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265326338 TSecr=554486059"
"1894","0.362850","1.1.104.24","1.2.220.109","TCP","70","27943  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265332326 TSecr=554687768"
"1895","0.362937","1.1.186.58","1.2.14.156","TCP","70","48966  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265333025 TSecr=555234370"
"1896","0.362950","1.1.254.101","1.2.249.59","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1897","0.363470","1.1.129.104","1.2.53.190","TCP","70","34428  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265337285 TSecr=555233374"
"1898","0.363475","1.1.34.71","1.2.150.156","TCP","70","39769  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265337327 TSecr=555755864"
"1899","0.363670","1.2.227.85","1.1.226.243","TCP","70","443  >  61471 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555906122 TSecr=265239234"
"1900","0.363853","1.1.81.145","1.2.229.230","TCP","70","22180  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265340351 TSecr=554687929"
"1901","0.363855","1.2.136.30","1.1.59.201","TCP","70","443  >  16599 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555907600 TSecr=264433192"
"1902","0.363929","1.1.123.88","1.2.207.200","TCP","70","52448  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265340956 TSecr=555805429"
"1903","0.364654","1.1.216.158","1.2.108.244","TCP","70","56763  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265346758 TSecr=555181890"
"1904","0.366166","1.2.155.96","1.1.47.11","TCP","70","443  >  13338 [ACK] Seq=1 Ack=135 Win=20272 Len=0 TSval=555926089 TSecr=265293039"
"1905","0.366182","1.1.117.69","1.2.193.190","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1906","0.366189","1.1.135.240","1.2.52.101","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1907","0.366203","1.1.69.139","1.2.242.179","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1908","0.366210","1.1.81.210","1.2.230.39","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1909","0.366217","1.1.167.55","1.2.160.121","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1910","0.366226","1.1.136.13","1.2.136.132","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1911","0.366232","1.1.230.26","1.2.82.131","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1912","0.366241","1.1.167.216","1.2.20.46","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1913","0.366247","1.1.238.81","1.2.90.179","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1914","0.366253","1.1.104.46","1.2.220.131","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1915","0.366262","1.1.122.21","1.2.206.106","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1916","0.366268","1.1.245.48","1.2.65.134","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1917","0.366277","1.1.25.64","1.2.25.153","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1918","0.366283","1.1.42.242","1.2.159.71","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1919","0.366289","1.1.242.50","1.2.70.136","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1920","0.366298","1.1.194.51","1.2.118.137","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1921","0.366304","1.1.85.107","1.2.226.144","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1922","0.366312","1.1.124.50","1.2.200.136","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1923","0.366318","1.1.52.87","1.2.128.172","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1924","0.366324","1.1.177.101","1.2.5.187","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1925","0.366333","1.1.113.241","1.2.115.38","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1926","0.366339","1.1.190.94","1.2.10.180","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1927","0.366347","1.1.19.105","1.2.167.190","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1928","0.366353","1.1.25.66","1.2.173.151","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1929","0.366360","1.1.38.124","1.2.146.209","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1930","0.366369","1.1.67.2","1.2.68.170","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1931","0.366375","1.1.126.198","1.2.203.27","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1932","0.366384","1.1.58.53","1.2.143.63","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1933","0.366390","1.1.214.111","1.2.98.222","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1934","0.366396","1.1.147.164","1.2.39.250","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1935","0.366405","1.1.197.66","1.2.113.152","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1936","0.366411","1.1.74.126","1.2.75.164","SSLv3","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1937","0.366417","1.1.53.63","1.2.131.157","TCP","70","16246  >  443 [ACK] Seq=1 Ack=635 Win=18824 Len=0 TSval=265360859 TSecr=554068043"
