"No.","Time","Source","Destination","Protocol","Length","Info"
"3267","0.003220","1.1.147.173","1.2.252.135","TCP","70","1351  >  80 [ACK] Seq=1 Ack=1546 Win=8688 Len=0 TSval=88634770 TSecr=379200520"
"3268","0.003220","1.1.155.210","1.2.74.161","TCP","70","20321  >  80 [FIN, ACK] Seq=1 Ack=2 Win=8688 Len=0 TSval=88634771 TSecr=379201215"
"3269","0.003221","1.1.214.117","1.2.214.209","TCP","70","56205  >  443 [FIN, ACK] Seq=1 Ack=2 Win=31856 Len=0 TSval=88634781 TSecr=379200737"
"3270","0.003225","1.1.81.89","1.2.89.83","TCP","70","24076  >  443 [ACK] Seq=1 Ack=1026 Win=65535 Len=0 TSval=88634811 TSecr=379200789"
"3271","0.003224","1.2.174.222","1.1.19.24","SSLv3","470","Application Data"
"3272","0.003225","1.2.245.101","1.1.141.156","TCP","70","443  >  64052 [ACK] Seq=1 Ack=809 Win=65535 Len=0 TSval=379202054 TSecr=88634460"
"3273","0.003226","1.2.115.246","1.1.89.12","TCP","70","80  >  30896 [ACK] Seq=1 Ack=1229 Win=7240 Len=0 TSval=379202062 TSecr=88633555"
"3274","0.003229","1.1.121.191","1.2.19.166","HTTP","1298","GET http://www.google.ro/accounts/KLGRPVt?hl=en&service=mail&ilo=1&ils=s.RO&ilc=1&continue=https%3A%2F%2Faccounts.google.com%2FServiceLogin%3Fservice%3Dmail%26passive%3Dtrue%26rm%3Dfalse%26continue%3Dhttps%3A%2F%2Fmail.google.com%2Fmail%2F%26ss%3D1%26scc%3D1%26ltmpl%3Ddefault%26ltmplcache%3D2%26hl%3Den&zx=-052209438 HTTP/1.1 "
"3275","0.003230","1.1.1.37","1.2.181.141","TCP","70","47688  >  443 [ACK] Seq=1 Ack=762 Win=31856 Len=0 TSval=88634845 TSecr=379201799"
"3276","0.003230","1.1.118.122","1.2.206.73","TCP","70","54030  >  443 [ACK] Seq=1 Ack=1215 Win=24616 Len=0 TSval=88634846 TSecr=379201617"
"3277","0.003230","1.1.11.164","1.2.15.213","TCP","70","5268  >  443 [ACK] Seq=1 Ack=1215 Win=24616 Len=0 TSval=88634847 TSecr=379201319"
"3278","0.003230","1.1.172.139","1.2.172.231","TCP","70","45487  >  443 [ACK] Seq=1 Ack=762 Win=31856 Len=0 TSval=88634847 TSecr=379200619"
"3279","0.003232","1.1.73.12","1.2.73.118","TCP","70","20024  >  443 [FIN, ACK] Seq=1 Ack=2 Win=31856 Len=0 TSval=88634870 TSecr=379201020"
"3280","0.003232","1.1.168.7","1.2.54.110","TCP","70","15146  >  80 [ACK] Seq=1 Ack=1 Win=5792 Len=0 TSval=88634874 TSecr=379201887"
"3281","0.003232","1.2.96.121","1.1.241.122","TCP","70","80  >  55603 [FIN, ACK] Seq=1546 Ack=1 Win=7240 Len=0 TSval=379202111 TSecr=88634123"
"3282","0.003233","1.2.172.6","1.1.163.170","TCP","70","443  >  7356 [FIN, ACK] Seq=1 Ack=1 Win=31856 Len=0 TSval=379202113 TSecr=87535079"
"3283","0.003233","1.1.208.205","1.2.223.253","TCP","70","56531  >  443 [ACK] Seq=1 Ack=1215 Win=24616 Len=0 TSval=88634878 TSecr=379200999"
"3284","0.003233","1.2.191.74","1.1.111.248","TCP","70","80  >  4104 [ACK] Seq=1 Ack=1229 Win=7240 Len=0 TSval=379202117 TSecr=88633590"
"3285","0.003234","1.1.186.165","1.2.15.19","TCP","70","5122  >  443 [ACK] Seq=1 Ack=762 Win=31856 Len=0 TSval=88634889 TSecr=379201918"
"3286","0.003235","1.2.13.30","1.1.197.141","TCP","70","80  >  4567 [ACK] Seq=2 Ack=2 Win=7240 Len=0 TSval=379202131 TSecr=88634692"
"3287","0.003236","1.2.2.146","1.1.211.221","TCP","70","80  >  1867 [FIN, ACK] Seq=1 Ack=1 Win=7240 Len=0 TSval=379202136 TSecr=87095436"
"3288","0.003236","1.2.240.53","1.1.139.212","TCP","70","443  >  18678 [FIN, ACK] Seq=1215 Ack=1 Win=23168 Len=0 TSval=379202143 TSecr=88634556"
"3289","0.003237","1.1.159.52","1.2.47.43","TCP","70","13286  >  443 [FIN, ACK] Seq=1 Ack=2 Win=24616 Len=0 TSval=88634909 TSecr=379201114"
"3290","0.003238","1.2.121.94","1.1.113.198","TCP","70","443  >  53792 [ACK] Seq=1 Ack=809 Win=65535 Len=0 TSval=379202158 TSecr=88634257"
"3291","0.003241","1.2.74.161","1.1.155.210","TCP","70","80  >  20321 [ACK] Seq=2 Ack=2 Win=7240 Len=0 TSval=379202176 TSecr=88634771"
"3292","0.003241","1.1.13.82","1.2.25.15","SSLv3","878","Application Data"
"3293","0.003241","1.1.30.14","1.2.159.8","TCP","70","12232  >  443 [FIN, ACK] Seq=1 Ack=2 Win=65535 Len=0 TSval=88634940 TSecr=379201156"
"3294","0.003241","1.1.253.47","1.2.254.54","TCP","70","64579  >  443 [ACK] Seq=1 Ack=924 Win=30408 Len=0 TSval=88634944 TSecr=379201102"
"3295","0.003242","1.2.22.123","1.1.22.31","TCP","70","443  >  6967 [ACK] Seq=1 Ack=624 Win=30408 Len=0 TSval=379202184 TSecr=88634765"
"3296","0.003242","1.1.67.11","1.2.67.103","TCP","70","18464  >  443 [ACK] Seq=1 Ack=762 Win=31856 Len=0 TSval=88634950 TSecr=379201780"
"3297","0.003243","1.1.97.221","1.2.105.179","TCP","70","57980  >  443 [ACK] Seq=1 Ack=401 Win=65535 Len=0 TSval=88634956 TSecr=379200896"
"3298","0.003244","1.1.167.112","1.2.163.140","TCP","70","7240  >  443 [FIN, ACK] Seq=1 Ack=2 Win=24616 Len=0 TSval=88634966 TSecr=379201173"
"3299","0.003244","1.1.174.59","1.2.52.80","TCP","70","34070  >  80 [FIN, ACK] Seq=1 Ack=2 Win=8688 Len=0 TSval=88634970 TSecr=379201563"
"3300","0.003245","1.2.36.195","1.1.189.171","TCP","74","80  >  10625 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 TSval=379202210 TSecr=88633789"
"3301","0.003245","1.1.80.214","1.2.81.50","TCP","70","21994  >  443 [FIN, ACK] Seq=1 Ack=2 Win=31856 Len=0 TSval=88634973 TSecr=379201331"
"3302","0.003246","1.2.183.204","1.1.200.125","TCP","70","443  >  2211 [FIN, ACK] Seq=1 Ack=1 Win=23168 Len=0 TSval=379202217 TSecr=87533387"
"3303","0.003248","1.2.56.1","1.1.29.37","TCP","70","80  >  15551 [ACK] Seq=1 Ack=1229 Win=7240 Len=0 TSval=379202232 TSecr=88634659"
"3304","0.003248","1.2.214.44","1.1.67.35","TCP","70","80  >  26344 [FIN, ACK] Seq=1 Ack=1 Win=7240 Len=0 TSval=379202235 TSecr=87097091"
"3305","0.003249","1.1.164.28","1.2.20.65","SSLv3","1439","Application Data"
"3306","0.003251","1.1.224.89","1.2.235.127","TCP","70","25663  >  443 [FIN, ACK] Seq=1 Ack=2 Win=65535 Len=0 TSval=88635010 TSecr=379201181"
"3307","0.003251","1.1.241.122","1.2.96.121","TCP","70","55603  >  80 [FIN, ACK] Seq=1 Ack=1547 Win=8688 Len=0 TSval=88635013 TSecr=379202111"
"3308","0.003251","1.1.210.40","1.2.210.132","TCP","70","27450  >  443 [FIN, ACK] Seq=1 Ack=2 Win=31856 Len=0 TSval=88635023 TSecr=379201822"
"3309","0.003251","1.1.133.240","1.2.50.226","TCP","70","34041  >  443 [FIN, ACK] Seq=1 Ack=2 Win=31856 Len=0 TSval=88635023 TSecr=379201330"
"3310","0.003251","1.1.19.24","1.2.174.222","TCP","70","45980  >  443 [ACK] Seq=1 Ack=401 Win=65535 Len=0 TSval=88635024 TSecr=379202045"
"3311","0.003252","1.2.217.227","1.1.102.33","TCP","70","443  >  57000 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=379202270 TSecr=88634113"
"3312","0.003252","1.2.131.229","1.1.152.201","TCP","70","443  >  37031 [FIN, ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=379202271 TSecr=87666459"
"3313","0.003254","1.1.179.5","1.2.186.164","TCP","70","48995  >  443 [FIN, ACK] Seq=1 Ack=402 Win=65535 Len=0 TSval=88635044 TSecr=379201888"
"3314","0.003254","1.1.211.221","1.2.2.146","TCP","70","1867  >  80 [FIN, ACK] Seq=1 Ack=2 Win=8688 Len=0 TSval=88635048 TSecr=379202136"
"3315","0.003257","1.2.109.37","1.1.230.160","TCP","70","80  >  29166 [FIN, ACK] Seq=1 Ack=1 Win=7240 Len=0 TSval=379202304 TSecr=86946344"
"3316","0.003257","1.2.137.102","1.1.137.10","TCP","70","443  >  36379 [ACK] Seq=1 Ack=624 Win=30408 Len=0 TSval=379202309 TSecr=88634668"
"3317","0.003257","1.2.52.80","1.1.174.59","TCP","70","80  >  34070 [ACK] Seq=2 Ack=2 Win=7240 Len=0 TSval=379202311 TSecr=88634970"
"3318","0.003259","1.2.129.57","1.1.49.6","TCP","70","443  >  34317 [ACK] Seq=1 Ack=1370 Win=23168 Len=0 TSval=379202324 TSecr=88632225"
"3319","0.003260","1.1.221.66","1.2.177.34","TCP","70","2529  >  80 [ACK] Seq=1 Ack=1546 Win=8688 Len=0 TSval=88635093 TSecr=379201372"
"3320","0.003260","1.1.139.212","1.2.240.53","TCP","70","18678  >  443 [FIN, ACK] Seq=1 Ack=1216 Win=24616 Len=0 TSval=88635094 TSecr=379202143"
"3321","0.003260","1.2.195.228","1.1.119.124","TCP","70","443  >  31897 [FIN, ACK] Seq=1 Ack=1 Win=31856 Len=0 TSval=379202333 TSecr=87666472"
"3322","0.003262","1.1.83.67","1.2.83.159","TCP","70","58455  >  443 [ACK] Seq=1 Ack=762 Win=31856 Len=0 TSval=88635106 TSecr=379201775"
"3323","0.003262","1.1.84.228","1.2.233.148","TCP","70","25177  >  443 [ACK] Seq=1 Ack=401 Win=65535 Len=0 TSval=88635107 TSecr=379201924"
"3324","0.003262","1.2.194.58","1.1.232.65","TCP","74","80  >  50933 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 TSval=379202347 TSecr=88634302"
"3325","0.003262","1.2.85.188","1.1.228.14","TCP","70","443  >  23158 [FIN, ACK] Seq=1 Ack=1 Win=23168 Len=0 TSval=379202351 TSecr=87535335"
"3326","0.003264","1.2.246.236","1.1.147.7","TCP","70","80  >  18349 [FIN, ACK] Seq=1 Ack=1 Win=7240 Len=0 TSval=379202363 TSecr=86945799"
"3327","0.003264","1.1.114.225","1.2.122.242","SSLv3","878","Application Data"
"3328","0.003266","1.2.20.65","1.1.164.28","TCP","70","443  >  6401 [ACK] Seq=1 Ack=1370 Win=23168 Len=0 TSval=379202377 TSecr=88635001"
"3329","0.003267","1.2.54.204","1.1.130.99","TCP","70","443  >  15233 [ACK] Seq=1 Ack=1387 Win=31856 Len=0 TSval=379202385 TSecr=88634619"
"3330","0.003267","1.1.200.125","1.2.183.204","TCP","70","2211  >  443 [FIN, ACK] Seq=1 Ack=2 Win=24616 Len=0 TSval=88635151 TSecr=379202217"
"3331","0.003267","1.2.86.144","1.1.57.132","TCP","70","80  >  23370 [FIN, ACK] Seq=1 Ack=1 Win=7240 Len=0 TSval=379202390 TSecr=87668183"
"3332","0.003269","1.2.96.121","1.1.241.122","TCP","70","80  >  55603 [ACK] Seq=1547 Ack=2 Win=7240 Len=0 TSval=379202407 TSecr=88635013"
"3333","0.003270","1.2.186.164","1.1.179.5","TCP","70","443  >  48995 [ACK] Seq=402 Ack=2 Win=65535 Len=0 TSval=379202415 TSecr=88635044"
"3334","0.003271","1.2.178.223","1.1.210.31","TCP","70","80  >  47005 [ACK] Seq=1 Ack=1229 Win=7240 Len=0 TSval=379202416 TSecr=88632495"
"3335","0.003271","1.2.223.242","1.1.223.150","TCP","70","443  >  56490 [ACK] Seq=1 Ack=1387 Win=31856 Len=0 TSval=379202418 TSecr=88634683"
"3336","0.003271","1.2.37.135","1.1.10.172","TCP","70","80  >  38469 [ACK] Seq=2 Ack=2 Win=7240 Len=0 TSval=379202421 TSecr=88634755"
"3337","0.003273","1.2.210.132","1.1.210.40","TCP","70","443  >  27450 [ACK] Seq=2 Ack=2 Win=31856 Len=0 TSval=379202434 TSecr=88635023"
"3338","0.003273","1.2.2.146","1.1.211.221","TCP","70","80  >  1867 [ACK] Seq=2 Ack=2 Win=7240 Len=0 TSval=379202436 TSecr=88635048"
"3339","0.003272","1.1.89.195","1.2.90.31","SSLv3","1456","Application Data"
"3340","0.003274","1.1.189.171","1.2.36.195","TCP","70","10625  >  80 [ACK] Seq=1 Ack=1 Win=5792 Len=0 TSval=88635194 TSecr=379202210"
"3341","0.003275","1.2.214.209","1.1.214.117","TCP","70","443  >  56205 [ACK] Seq=2 Ack=2 Win=31856 Len=0 TSval=379202450 TSecr=88634781"
"3342","0.003275","1.2.240.53","1.1.139.212","TCP","70","443  >  18678 [ACK] Seq=1216 Ack=2 Win=23168 Len=0 TSval=379202454 TSecr=88635094"
"3343","0.003276","1.2.183.204","1.1.200.125","TCP","70","443  >  2211 [ACK] Seq=2 Ack=2 Win=23168 Len=0 TSval=379202458 TSecr=88635151"
"3344","0.003277","1.1.80.249","1.2.236.199","SSLv3","254","Application Data"
"3345","0.003279","1.2.186.100","1.1.186.8","TCP","70","443  >  4898 [ACK] Seq=1 Ack=1406 Win=28960 Len=0 TSval=379202484 TSecr=88633227"
"3346","0.003280","1.2.73.118","1.1.73.12","TCP","70","443  >  20024 [ACK] Seq=2 Ack=2 Win=31856 Len=0 TSval=379202491 TSecr=88634870"
"3347","0.003280","1.1.228.14","1.2.85.188","TCP","70","23158  >  443 [FIN, ACK] Seq=1 Ack=2 Win=24616 Len=0 TSval=88635255 TSecr=379202351"
"3348","0.003280","1.2.19.166","1.1.121.191","TCP","70","80  >  42081 [ACK] Seq=1 Ack=1229 Win=7240 Len=0 TSval=379202492 TSecr=88634837"
"3349","0.003281","1.1.147.7","1.2.246.236","TCP","70","18349  >  80 [FIN, ACK] Seq=1 Ack=2 Win=8688 Len=0 TSval=88635265 TSecr=379202363"
"3350","0.003285","1.2.81.50","1.1.80.214","TCP","70","443  >  21994 [ACK] Seq=2 Ack=2 Win=31856 Len=0 TSval=379202533 TSecr=88634973"
"3351","0.003286","1.1.198.152","1.2.118.175","TCP","70","31605  >  443 [FIN, ACK] Seq=1 Ack=2 Win=24616 Len=0 TSval=88635299 TSecr=379200540"
"3352","0.003288","1.2.217.174","1.1.79.149","TCP","1518","80  >  29287 [ACK] Seq=1 Ack=1 Win=7240 Len=1448 TSval=379202555 TSecr=86657301 [TCP segment of a reassembled PDU]"
"3353","0.003289","1.2.47.43","1.1.159.52","TCP","70","443  >  13286 [ACK] Seq=2 Ack=2 Win=23168 Len=0 TSval=379202565 TSecr=88634909"
"3354","0.003289","1.2.217.174","1.1.79.149","HTTP","167","HTTP/1.1 200 OK  (text/html)"
"3355","0.003289","1.2.40.106","1.1.148.181","SSLv3","470","Application Data"
"3356","0.003290","1.2.159.8","1.1.30.14","TCP","70","443  >  12232 [ACK] Seq=2 Ack=2 Win=65535 Len=0 TSval=379202570 TSecr=88634940"
"3357","0.003291","1.1.168.7","1.2.54.110","HTTP","1298","GET http://www.google.ro/accounts/KLGRPVt?hl=en&service=mail&ilo=1&ils=s.RO&ilc=1&continue=https%3A%2F%2Faccounts.google.com%2FServiceLogin%3Fservice%3Dmail%26passive%3Dtrue%26rm%3Dfalse%26continue%3Dhttps%3A%2F%2Fmail.google.com%2Fmail%2F%26ss%3D1%26scc%3D1%26ltmpl%3Ddefault%26ltmplcache%3D2%26hl%3Den&zx=-052209438 HTTP/1.1 "
"3358","0.003293","1.2.163.140","1.1.167.112","TCP","70","443  >  7240 [ACK] Seq=2 Ack=2 Win=23168 Len=0 TSval=379202598 TSecr=88634966"
"3359","0.003293","1.1.187.193","1.2.19.225","SSLv3","1439","Application Data"
"3360","0.003294","1.1.152.201","1.2.131.229","TCP","70","37031  >  443 [FIN, ACK] Seq=1 Ack=2 Win=65535 Len=0 TSval=88635355 TSecr=379202271"
"3361","0.003294","1.1.96.249","1.2.106.155","TCP","70","28500  >  443 [ACK] Seq=1 Ack=837 Win=65535 Len=0 TSval=88635361 TSecr=379201009"
"3362","0.003294","1.2.80.103","1.1.53.31","TCP","70","80  >  21810 [FIN, ACK] Seq=1 Ack=1 Win=7240 Len=0 TSval=379202604 TSecr=87666790"
"3363","0.003296","1.1.57.132","1.2.86.144","TCP","70","23370  >  80 [FIN, ACK] Seq=1 Ack=2 Win=8688 Len=0 TSval=88635380 TSecr=379202390"
"3364","0.003297","1.2.235.127","1.1.224.89","TCP","70","443  >  25663 [ACK] Seq=2 Ack=2 Win=65535 Len=0 TSval=379202626 TSecr=88635010"
"3365","0.003301","1.2.66.196","1.1.66.104","TCP","70","443  >  18300 [FIN, ACK] Seq=1 Ack=1 Win=31856 Len=0 TSval=379202656 TSecr=87668213"
"3366","0.003301","1.2.50.226","1.1.133.240","TCP","70","443  >  34041 [ACK] Seq=2 Ack=2 Win=31856 Len=0 TSval=379202657 TSecr=88635023"
"3367","0.003300","1.1.93.31","1.2.93.123","SSLv3","1456","Application Data"
"3368","0.003301","1.1.120.220","1.2.205.59","TCP","70","53746  >  443 [FIN, ACK] Seq=1 Ack=2 Win=31856 Len=0 TSval=88635415 TSecr=379201220"
"3369","0.003303","1.1.74.26","1.2.229.6","SSLv3","1439","Application Data"
"3370","0.003304","1.1.97.184","1.2.98.34","TCP","70","26332  >  443 [FIN, ACK] Seq=1 Ack=2 Win=31856 Len=0 TSval=88635435 TSecr=379201278"
"3371","0.003303","1.2.38.226","1.1.8.38","TCP","1518","80  >  38810 [ACK] Seq=1 Ack=1 Win=7240 Len=1448 TSval=379202677 TSecr=86992608 [TCP segment of a reassembled PDU]"
"3372","0.003304","1.2.126.42","1.1.206.76","SSLv3","1284","Application Data"
"3373","0.003305","1.2.38.226","1.1.8.38","HTTP","167","HTTP/1.1 200 OK  (text/html)"
"3374","0.003307","1.2.235.70","1.1.234.234","SSLv3","994","Application Data"
"3375","0.003308","1.2.92.152","1.1.88.70","TCP","70","443  >  24922 [ACK] Seq=1 Ack=1370 Win=23168 Len=0 TSval=379202715 TSecr=88634364"
"3376","0.003309","1.1.232.65","1.2.194.58","TCP","70","50933  >  80 [ACK] Seq=1 Ack=1 Win=5792 Len=0 TSval=88635485 TSecr=379202347"
"3377","0.003310","1.2.246.236","1.1.147.7","TCP","70","80  >  18349 [ACK] Seq=2 Ack=2 Win=7240 Len=0 TSval=379202734 TSecr=88635265"
"3378","0.003314","1.2.73.117","1.1.72.129","SSLv3","1475","Application Data"
"3379","0.003315","1.2.113.71","1.1.109.52","TCP","70","443  >  30210 [ACK] Seq=2 Ack=2 Win=23168 Len=0 TSval=379202773 TSecr=88633787"
"3380","0.003315","1.2.19.225","1.1.187.193","TCP","70","443  >  6297 [ACK] Seq=1 Ack=1370 Win=23168 Len=0 TSval=379202774 TSecr=88635346"
"3381","0.003318","1.1.123.156","1.2.123.248","SSLv3","1456","Application Data"
"3382","0.003318","1.2.150.31","1.1.174.66","SSLv3","1095","Application Data"
"3383","0.003319","1.1.118.92","1.2.118.184","TCP","70","31599  >  443 [ACK] Seq=1 Ack=1406 Win=28960 Len=0 TSval=88635560 TSecr=379201812"
"3384","0.003319","1.2.157.190","1.1.15.46","TCP","70","80  >  41594 [ACK] Seq=2 Ack=2 Win=7240 Len=0 TSval=379202805 TSecr=88633812"
"3385","0.003319","1.2.48.24","1.1.17.101","TCP","70","80  >  13533 [FIN, ACK] Seq=1 Ack=1 Win=7240 Len=0 TSval=379202806 TSecr=87110160"
"3386","0.003320","1.1.53.31","1.2.80.103","TCP","70","21810  >  80 [FIN, ACK] Seq=1 Ack=2 Win=8688 Len=0 TSval=88635575 TSecr=379202604"
"3387","0.003323","1.2.118.175","1.1.198.152","TCP","70","443  >  31605 [ACK] Seq=2 Ack=2 Win=23168 Len=0 TSval=379202837 TSecr=88635299"
"3388","0.003323","1.1.86.91","1.2.86.183","TCP","70","23404  >  443 [FIN, ACK] Seq=1 Ack=2 Win=31856 Len=0 TSval=88635601 TSecr=379201157"
"3389","0.003324","1.2.93.123","1.1.93.31","TCP","70","443  >  60984 [ACK] Seq=1 Ack=1387 Win=31856 Len=0 TSval=379202841 TSecr=88635405"
"3390","0.003325","1.2.137.168","1.1.134.37","TCP","70","443  >  36451 [FIN, ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=379202852 TSecr=87113144"
"3391","0.003325","1.2.90.31","1.1.89.195","TCP","70","443  >  62165 [ACK] Seq=1 Ack=1387 Win=31856 Len=0 TSval=379202854 TSecr=88635185"
"3392","0.003327","1.1.88.104","1.2.88.196","TCP","70","61821  >  443 [FIN, ACK] Seq=1 Ack=2 Win=31856 Len=0 TSval=88635630 TSecr=379201214"
"3393","0.003329","1.2.175.126","1.1.175.34","SSLv3","994","Application Data"
"3394","0.003330","1.2.205.59","1.1.120.220","TCP","70","443  >  53746 [ACK] Seq=2 Ack=2 Win=31856 Len=0 TSval=379202894 TSecr=88635415"
"3395","0.003330","1.1.15.155","1.2.42.81","TCP","70","41737  >  80 [FIN, ACK] Seq=1 Ack=2 Win=8688 Len=0 TSval=88635657 TSecr=379201371"
"3396","0.003330","1.2.42.128","1.1.42.20","TCP","70","443  >  41787 [FIN, ACK] Seq=1 Ack=1 Win=31856 Len=0 TSval=379202894 TSecr=88164780"
"3397","0.003332","1.2.63.117","1.1.32.102","TCP","70","80  >  63536 [FIN, ACK] Seq=1 Ack=1 Win=7240 Len=0 TSval=379202909 TSecr=87112708"
"3398","0.003332","1.2.98.34","1.1.97.184","TCP","70","443  >  26332 [ACK] Seq=2 Ack=2 Win=31856 Len=0 TSval=379202911 TSecr=88635435"
"3399","0.003336","1.2.94.163","1.1.66.232","TCP","70","80  >  25435 [FIN, ACK] Seq=1 Ack=1 Win=7240 Len=0 TSval=379202936 TSecr=88164873"
"3400","0.003336","1.1.148.181","1.2.40.106","TCP","70","41251  >  443 [ACK] Seq=1 Ack=401 Win=65535 Len=0 TSval=88635701 TSecr=379202566"
"3401","0.003339","1.1.65.199","1.2.66.35","TCP","70","18141  >  443 [FIN, ACK] Seq=1 Ack=2 Win=31856 Len=0 TSval=88635727 TSecr=379201425"
"3402","0.003339","1.2.141.78","1.1.52.232","TCP","70","443  >  15883 [FIN, ACK] Seq=1 Ack=1 Win=23168 Len=0 TSval=379202966 TSecr=87114059"
"3403","0.003344","1.1.139.7","1.2.247.221","SSLv3","1439","Application Data"
"3404","0.003345","1.1.22.238","1.2.135.42","TCP","70","35816  >  80 [ACK] Seq=1 Ack=1546 Win=8688 Len=0 TSval=88635766 TSecr=379201417"
"3405","0.003345","1.1.206.76","1.2.126.42","TCP","70","52968  >  443 [ACK] Seq=1 Ack=1215 Win=24616 Len=0 TSval=88635767 TSecr=379202687"
"3406","0.003347","1.2.69.29","1.1.68.37","SSLv3","993","Application Data"
"3407","0.003347","1.1.212.28","1.2.99.218","SSLv3","1439","Application Data"
"3408","0.003349","1.1.119.124","1.2.195.228","TCP","70","31897  >  443 [FIN, ACK] Seq=1 Ack=2 Win=31856 Len=0 TSval=88635794 TSecr=379202333"
"3409","0.003350","1.2.74.83","1.1.73.247","SSLv3","831","Application Data"
"3410","0.003350","1.2.86.183","1.1.86.91","TCP","70","443  >  23404 [ACK] Seq=2 Ack=2 Win=31856 Len=0 TSval=379203055 TSecr=88635601"
"3411","0.003352","1.2.224.233","1.1.224.141","TCP","70","443  >  22948 [FIN, ACK] Seq=1 Ack=1 Win=31856 Len=0 TSval=379203065 TSecr=87619368"
"3412","0.003355","1.1.205.190","1.2.122.44","SSLv3","1456","Application Data"
"3413","0.003357","1.2.122.79","1.1.205.199","SSLv3","994","Application Data"
"3414","0.003357","1.1.200.125","1.2.201.133","SSLv3","1456","Application Data"
"3415","0.003358","1.1.17.101","1.2.48.24","TCP","70","13533  >  80 [FIN, ACK] Seq=1 Ack=2 Win=8688 Len=0 TSval=88635867 TSecr=379202806"
"3416","0.003358","1.1.154.188","1.2.254.253","HTTP","1298","GET http://www.google.ro/accounts/KKjcLPR?hl=en&service=mail&ilo=1&ils=s.RO&ilc=1&continue=https%3A%2F%2Faccounts.google.com%2FServiceLogin%3Fservice%3Dmail%26passive%3Dtrue%26rm%3Dfalse%26continue%3Dhttps%3A%2F%2Fmail.google.com%2Fmail%2F%26ss%3D1%26scc%3D1%26ltmpl%3Ddefault%26ltmplcache%3D2%26hl%3Den&zx=-024573748 HTTP/1.1 "
"3417","0.003358","1.2.46.223","1.1.43.20","SSLv3","1284","Application Data"
"3418","0.003359","1.2.88.196","1.1.88.104","TCP","70","443  >  61821 [ACK] Seq=2 Ack=2 Win=31856 Len=0 TSval=379203122 TSecr=88635630"
"3419","0.003359","1.1.211.221","1.2.223.237","SSLv3","1439","Application Data"
"3420","0.003362","1.2.42.81","1.1.15.155","TCP","70","80  >  41737 [ACK] Seq=2 Ack=2 Win=7240 Len=0 TSval=379203147 TSecr=88635657"
"3421","0.003362","1.2.202.228","1.1.215.181","TCP","74","80  >  53156 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 TSval=379203150 TSecr=88633855"
"3422","0.003364","1.2.131.229","1.1.152.201","TCP","70","443  >  37031 [ACK] Seq=2 Ack=2 Win=65535 Len=0 TSval=379203161 TSecr=88635355"
"3423","0.003365","1.2.66.35","1.1.65.199","TCP","70","443  >  18141 [ACK] Seq=2 Ack=2 Win=31856 Len=0 TSval=379203174 TSecr=88635727"
"3424","0.003366","1.1.121.59","1.2.206.84","SSLv3","693","Application Data"
"3425","0.003367","1.2.54.110","1.1.168.7","TCP","70","80  >  15146 [ACK] Seq=1 Ack=1229 Win=7240 Len=0 TSval=379203185 TSecr=88635336"
"3426","0.003367","1.1.236.194","1.2.100.174","SSLv3","878","Application Data"
"3427","0.003368","1.1.199.229","1.2.164.125","TCP","70","43315  >  80 [FIN, ACK] Seq=1 Ack=1547 Win=8688 Len=0 TSval=88635950 TSecr=379201215"
"3428","0.003369","1.2.66.92","1.1.58.87","TCP","70","443  >  18200 [FIN, ACK] Seq=401 Ack=809 Win=65535 Len=0 TSval=379203203 TSecr=88633435"
"3429","0.003370","1.2.183.224","1.1.183.132","TCP","70","443  >  46235 [ACK] Seq=2 Ack=2 Win=31856 Len=0 TSval=379203214 TSecr=88633608"
"3430","0.003370","1.2.195.228","1.1.119.124","TCP","70","443  >  31897 [ACK] Seq=2 Ack=2 Win=31856 Len=0 TSval=379203215 TSecr=88635794"
"3431","0.003373","1.2.35.174","1.1.150.185","SSLv3","831","Application Data"
"3432","0.003374","1.2.254.253","1.1.154.188","TCP","70","80  >  1980 [ACK] Seq=1 Ack=1229 Win=7240 Len=0 TSval=379203242 TSecr=88635869"
"3433","0.003375","1.2.247.221","1.1.139.7","TCP","70","443  >  62618 [ACK] Seq=1 Ack=1370 Win=23168 Len=0 TSval=379203252 TSecr=88635757"
"3434","0.003375","1.1.45.136","1.2.45.228","SSLv3","1475","Application Data"
"3435","0.003377","1.1.28.123","1.2.131.191","TCP","70","15491  >  80 [ACK] Seq=1 Ack=1546 Win=8688 Len=0 TSval=88636018 TSecr=379201177"
"3436","0.003377","1.1.73.247","1.2.74.83","TCP","70","20239  >  443 [ACK] Seq=1387 Ack=762 Win=31856 Len=0 TSval=88636019 TSecr=379203049"
"3437","0.003377","1.1.49.50","1.2.53.99","TCP","70","34347  >  443 [FIN, ACK] Seq=1 Ack=2 Win=24616 Len=0 TSval=88636030 TSecr=379201051"
"3438","0.003377","1.1.72.129","1.2.73.117","TCP","70","1934  >  443 [ACK] Seq=1 Ack=1406 Win=28960 Len=0 TSval=88636033 TSecr=379202763"
