"No.","Time","Source","Destination","Protocol","Length","Info"
"1142","0.001749","1.1.89.109","1.2.124.214","TCP","70","33172  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571288 TSecr=515138196"
"1143","0.001749","1.2.248.223","1.1.40.130","SSLv3","1475","Application Data"
"1144","0.001755","1.1.173.106","1.2.64.222","TCP","70","63904  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571337 TSecr=515137523"
"1145","0.001756","1.2.240.202","1.1.148.66","SSLv3","1475","Application Data"
"1146","0.001757","1.1.170.64","1.2.247.73","TCP","70","18437  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571351 TSecr=515138206"
"1147","0.001757","1.2.122.161","1.1.82.32","SSLv3","1475","Application Data"
"1148","0.001761","1.2.214.189","1.1.138.67","SSLv3","1475","Application Data"
"1149","0.001763","1.1.156.108","1.2.248.3","TCP","70","21472  >  443 [ACK] Seq=1 Ack=1406 Win=24616 Len=0 TSval=224571398 TSecr=515137577"
"1150","0.001763","1.2.128.147","1.1.184.162","SSLv3","1475","Application Data"
"1151","0.001764","1.1.227.3","1.2.201.101","TCP","70","52767  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571404 TSecr=515138367"
"1152","0.001764","1.2.146.37","1.1.3.50","SSLv3","1475","Application Data"
"1153","0.001765","1.2.48.51","1.1.196.80","SSLv3","1475","Application Data"
"1154","0.001782","1.2.185.109","1.1.106.165","SSLv3","1475","Application Data"
"1155","0.001783","1.2.10.203","1.1.209.51","SSLv3","1475","Application Data"
"1156","0.001786","1.2.216.228","1.1.242.77","SSLv3","1475","Application Data"
"1157","0.001789","1.1.184.162","1.2.128.147","TCP","70","14674  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571606 TSecr=515138632"
"1158","0.001789","1.2.48.49","1.1.178.41","SSLv3","1475","Application Data"
"1159","0.001792","1.1.27.10","1.2.64.66","TCP","70","17671  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571629 TSecr=515137586"
"1160","0.001791","1.2.197.6","1.1.49.3","SSLv3","1475","Application Data"
"1161","0.001793","1.1.17.176","1.2.54.100","TCP","70","34599  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571636 TSecr=515137800"
"1162","0.001793","1.2.225.110","1.1.50.204","SSLv3","1475","Application Data"
"1163","0.001798","1.1.3.50","1.2.146.37","TCP","70","38630  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571676 TSecr=515138642"
"1164","0.001798","1.2.229.58","1.1.46.255","SSLv3","1475","Application Data"
"1165","0.001799","1.2.35.19","1.1.123.213","SSLv3","1475","Application Data"
"1166","0.001802","1.1.36.194","1.2.253.82","TCP","70","19981  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571709 TSecr=515137854"
"1167","0.001802","1.1.101.168","1.2.8.50","TCP","70","3316  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571710 TSecr=515137748"
"1168","0.001808","1.2.206.196","1.1.61.4","SSLv3","1475","Application Data"
"1169","0.001810","1.1.136.143","1.2.201.223","TCP","70","33436  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571774 TSecr=515137895"
"1170","0.001810","1.1.147.122","1.2.253.255","TCP","70","20164  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571775 TSecr=515138038"
"1171","0.001813","1.1.81.93","1.2.119.158","TCP","70","53336  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571795 TSecr=515137039"
"1172","0.001812","1.2.185.46","1.1.210.194","SSLv3","1475","Application Data"
"1173","0.001814","1.1.175.207","1.2.63.201","TCP","70","17548  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571803 TSecr=515137681"
"1174","0.001815","1.2.160.252","1.1.197.15","SSLv3","1475","Application Data"
"1175","0.001818","1.1.171.73","1.2.67.125","TCP","70","18494  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571837 TSecr=515137926"
"1176","0.001817","1.2.132.78","1.1.12.182","SSLv3","1475","Application Data"
"1177","0.001819","1.1.230.188","1.2.117.125","TCP","70","31290  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571844 TSecr=515138148"
"1178","0.001819","1.1.40.130","1.2.248.223","TCP","70","20891  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571849 TSecr=515138526"
"1179","0.001819","1.2.81.5","1.1.44.2","SSLv3","1475","Application Data"
"1180","0.001821","1.1.203.73","1.2.144.104","TCP","70","10536  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571863 TSecr=515137049"
"1181","0.001822","1.1.213.62","1.2.32.44","TCP","70","9446  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571872 TSecr=515138245"
"1182","0.001823","1.2.143.152","1.1.160.161","SSLv3","1475","Application Data"
"1183","0.001826","1.1.177.109","1.2.156.194","TCP","70","11660  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571902 TSecr=515138473"
"1184","0.001826","1.1.181.129","1.2.35.190","TCP","70","38012  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571905 TSecr=515137936"
"1185","0.001827","1.2.71.125","1.1.150.234","SSLv3","1475","Application Data"
"1186","0.001829","1.1.159.31","1.2.249.145","TCP","70","21070  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571924 TSecr=515137429"
"1187","0.001830","1.1.148.66","1.2.240.202","TCP","70","18830  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571932 TSecr=515138577"
"1188","0.001831","1.2.157.104","1.1.182.18","SSLv3","1475","Application Data"
"1189","0.001834","1.1.82.32","1.2.122.161","TCP","70","32612  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571967 TSecr=515138587"
"1190","0.001836","1.1.177.68","1.2.40.200","TCP","70","11652  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571986 TSecr=515137566"
"1191","0.001837","1.1.49.3","1.2.197.6","TCP","70","30296  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571987 TSecr=515138863"
"1192","0.001837","1.1.6.47","1.2.43.233","TCP","70","12458  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224571988 TSecr=515137663"
"1193","0.001836","1.2.22.205","1.1.197.7","SSLv3","1475","Application Data"
"1194","0.001837","1.2.214.169","1.1.58.181","SSLv3","1475","Application Data"
"1195","0.001841","1.2.131.42","1.1.16.122","SSLv3","1475","Application Data"
"1196","0.001843","1.2.186.69","1.1.105.216","SSLv3","1475","Application Data"
"1197","0.001844","1.1.185.77","1.2.132.161","TCP","70","35164  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572049 TSecr=515137974"
"1198","0.001845","1.1.100.203","1.2.190.68","TCP","70","3837  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572055 TSecr=515137915"
"1199","0.001849","1.2.44.193","1.1.10.1","SSLv3","1475","Application Data"
"1200","0.001851","1.1.150.234","1.2.71.125","TCP","70","1093  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572106 TSecr=515139150"
"1201","0.001852","1.1.95.176","1.2.183.170","TCP","70","46179  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572108 TSecr=515138274"
"1202","0.001851","1.2.218.15","1.1.74.197","SSLv3","1475","Application Data"
"1203","0.001853","1.1.25.36","1.2.137.155","TCP","70","36438  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572119 TSecr=515138502"
"1204","0.001854","1.2.93.55","1.1.140.185","SSLv3","1475","Application Data"
"1205","0.001856","1.1.96.89","1.2.7.214","TCP","70","49316  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572139 TSecr=515138386"
"1206","0.001855","1.2.5.199","1.1.97.20","SSLv3","1475","Application Data"
"1207","0.001857","1.2.200.184","1.1.231.209","SSLv3","1475","Application Data"
"1208","0.001859","1.1.247.83","1.2.106.88","TCP","70","58132  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572170 TSecr=515138307"
"1209","0.001861","1.1.123.213","1.2.35.19","TCP","70","39891  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572181 TSecr=515138926"
"1210","0.001866","1.2.121.169","1.1.231.52","SSLv3","1475","Application Data"
"1211","0.001867","1.1.97.130","1.2.184.252","TCP","70","4561  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572229 TSecr=515138516"
"1212","0.001867","1.2.2.3","1.1.232.32","SSLv3","1475","Application Data"
"1213","0.001869","1.2.128.56","1.1.12.86","SSLv3","1475","Application Data"
"1214","0.001874","1.1.58.181","1.2.214.169","TCP","70","26476  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572287 TSecr=515139230"
"1215","0.001873","1.2.133.124","1.1.186.13","SSLv3","1475","Application Data"
"1216","0.001874","1.1.196.80","1.2.48.51","TCP","70","35051  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572289 TSecr=515138652"
"1217","0.001875","1.1.155.106","1.2.224.64","TCP","70","58624  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572291 TSecr=515138160"
"1218","0.001874","1.2.124.174","1.1.88.105","SSLv3","1475","Application Data"
"1219","0.001878","1.2.160.46","1.1.111.181","SSLv3","1475","Application Data"
"1220","0.001880","1.2.169.147","1.1.205.75","SSLv3","1475","Application Data"
"1221","0.001882","1.1.242.77","1.2.216.228","TCP","70","29089  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572347 TSecr=515138823"
"1222","0.001884","1.1.79.236","1.2.207.7","TCP","70","54212  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572363 TSecr=515138454"
"1223","0.001883","1.2.191.155","1.1.209.150","SSLv3","1475","Application Data"
"1224","0.001887","1.2.67.112","1.1.32.141","SSLv3","1475","Application Data"
"1225","0.001889","1.2.241.43","1.1.150.9","SSLv3","1475","Application Data"
"1226","0.001891","1.1.47.113","1.2.82.126","TCP","70","22327  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572422 TSecr=515138464"
"1227","0.001890","1.2.169.244","1.1.232.95","SSLv3","1475","Application Data"
"1228","0.001891","1.1.251.240","1.2.193.107","TCP","70","31269  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572426 TSecr=515138170"
"1229","0.001894","1.2.10.222","1.1.104.58","SSLv3","1475","Application Data"
"1230","0.001898","1.1.50.204","1.2.225.110","TCP","70","23079  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572482 TSecr=515138878"
"1231","0.001900","1.1.138.52","1.2.212.249","TCP","70","26046  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572495 TSecr=515138294"
"1232","0.001899","1.2.240.180","1.1.148.132","SSLv3","1475","Application Data"
"1233","0.001902","1.2.75.197","1.1.39.238","SSLv3","1475","Application Data"
"1234","0.001906","1.1.210.194","1.2.185.46","TCP","70","4613  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572541 TSecr=515139027"
"1235","0.001905","1.2.211.12","1.1.244.250","SSLv3","1475","Application Data"
"1236","0.001906","1.1.12.86","1.2.128.56","TCP","70","14579  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572545 TSecr=515139480"
"1237","0.001906","1.2.46.238","1.1.179.84","SSLv3","1475","Application Data"
"1238","0.001908","1.1.138.67","1.2.214.189","TCP","70","56186  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572558 TSecr=515138620"
"1239","0.001909","1.2.183.144","1.1.235.42","SSLv3","1475","Application Data"
"1240","0.001911","1.2.44.111","1.1.183.87","SSLv3","1475","Application Data"
"1241","0.001913","1.1.140.185","1.2.93.55","TCP","70","25076  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572601 TSecr=515139360"
"1242","0.001912","1.2.115.85","1.1.228.122","SSLv3","1475","Application Data"
"1243","0.001916","1.1.106.165","1.2.185.109","TCP","70","4655  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572622 TSecr=515138789"
"1244","0.001917","1.1.56.84","1.2.193.213","TCP","70","50905  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572632 TSecr=515138029"
"1245","0.001918","1.2.99.136","1.1.143.255","SSLv3","1475","Application Data"
"1246","0.001919","1.2.191.220","1.1.104.204","SSLv3","1475","Application Data"
"1247","0.001922","1.1.178.41","1.2.48.49","TCP","70","13552  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572671 TSecr=515138847"
"1248","0.001922","1.2.16.246","1.1.109.210","SSLv3","1475","Application Data"
"1249","0.001924","1.1.46.255","1.2.229.58","TCP","70","22003  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572687 TSecr=515138916"
"1250","0.001926","1.1.63.249","1.2.97.193","TCP","70","26234  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572705 TSecr=515138377"
"1251","0.001929","1.1.231.52","1.2.121.169","TCP","70","32360  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572726 TSecr=515139456"
"1252","0.001930","1.1.232.32","1.2.2.3","TCP","70","1724  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572739 TSecr=515139466"
"1253","0.001931","1.2.226.202","1.1.153.139","SSLv3","1475","Application Data"
"1254","0.001932","1.1.197.7","1.2.22.205","TCP","70","42889  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572751 TSecr=515139221"
"1255","0.001934","1.1.12.182","1.2.132.78","TCP","70","13578  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572769 TSecr=515139071"
"1256","0.001935","1.1.61.4","1.2.206.196","TCP","70","32751  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572771 TSecr=515138992"
"1257","0.001936","1.1.209.51","1.2.10.203","TCP","70","50054  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572781 TSecr=515138798"
"1258","0.001938","1.1.150.9","1.2.241.43","TCP","70","18918  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572801 TSecr=515139644"
"1259","0.001939","1.2.186.2","1.1.105.159","SSLv3","1475","Application Data"
"1260","0.001940","1.1.74.197","1.2.218.15","TCP","70","57050  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572813 TSecr=515139339"
"1261","0.001940","1.2.198.82","1.1.77.187","SSLv3","1475","Application Data"
"1262","0.001942","1.1.16.122","1.2.131.42","TCP","70","34787  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572829 TSecr=515139263"
"1263","0.001942","1.1.232.95","1.2.169.244","TCP","70","8878  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572834 TSecr=515139654"
"1264","0.001943","1.1.105.216","1.2.186.69","TCP","70","4868  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572841 TSecr=515139273"
"1265","0.001944","1.1.205.75","1.2.169.147","TCP","70","44619  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572848 TSecr=515139572"
"1266","0.001946","1.1.244.250","1.2.211.12","TCP","70","55241  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572861 TSecr=515139771"
"1267","0.001945","1.2.93.215","1.1.140.222","SSLv3","1475","Application Data"
"1268","0.001946","1.2.155.47","1.1.179.87","SSLv3","1475","Application Data"
"1269","0.001947","1.2.78.33","1.1.44.71","SSLv3","1475","Application Data"
"1270","0.001948","1.2.214.157","1.1.62.2","SSLv3","1475","Application Data"
"1271","0.001949","1.2.20.3","1.1.113.36","SSLv3","1475","Application Data"
"1272","0.001951","1.1.88.105","1.2.124.174","TCP","70","52584  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572903 TSecr=515139525"
"1273","0.001952","1.1.109.210","1.2.16.246","TCP","70","5566  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572908 TSecr=515139906"
"1274","0.001952","1.1.228.122","1.2.115.85","TCP","70","50195  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572910 TSecr=515139830"
"1275","0.001953","1.2.73.34","1.1.36.64","SSLv3","1475","Application Data"
"1276","0.001959","1.1.143.255","1.2.99.136","TCP","70","26690  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572970 TSecr=515139873"
"1277","0.001963","1.1.105.159","1.2.186.2","TCP","70","48834  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224572997 TSecr=515140040"
"1278","0.001962","1.2.208.68","1.1.244.34","SSLv3","1475","Application Data"
"1279","0.001968","1.2.177.30","1.1.97.252","SSLv3","1475","Application Data"
"1280","0.001970","1.2.20.189","1.1.196.135","SSLv3","1475","Application Data"
"1281","0.001972","1.1.182.18","1.2.157.104","TCP","70","41495  >  443 [ACK] Seq=1 Ack=1406 Win=47784 Len=0 TSval=224573074 TSecr=515139176"
"1282","0.001974","1.2.97.235","1.1.62.206","SSLv3","1475","Application Data"
"1283","0.001977","1.2.91.33","1.1.53.83","SSLv3","1475","Application Data"
"1284","0.001978","1.2.0.61","1.1.233.240","SSLv3","1475","Application Data"
"1285","0.001979","1.2.53.238","1.1.13.17","SSLv3","1475","Application Data"
"1286","0.001981","1.2.219.136","1.1.78.104","SSLv3","1475","Application Data"
"1287","0.001985","1.1.197.15","1.2.160.252","TCP","70","42430  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573172 TSecr=515139049"
"1288","0.001986","1.2.11.110","1.1.102.229","SSLv3","1475","Application Data"
"1289","0.001989","1.2.234.25","1.1.59.222","SSLv3","1475","Application Data"
"1290","0.001990","1.2.131.238","1.1.166.29","SSLv3","1475","Application Data"
"1291","0.001993","1.1.160.161","1.2.143.152","TCP","70","35923  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573238 TSecr=515139115"
"1292","0.001992","1.2.111.234","1.1.255.201","SSLv3","1475","Application Data"
"1293","0.001996","1.2.71.248","1.1.34.251","SSLv3","1475","Application Data"
"1294","0.001999","1.2.22.220","1.1.115.32","SSLv3","1475","Application Data"
"1295","0.002000","1.2.191.149","1.1.208.180","SSLv3","1475","Application Data"
"1296","0.002002","1.1.153.157","1.2.82.101","SSLv3","617","Application Data"
"1297","0.002002","1.1.39.238","1.2.75.197","TCP","70","64644  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573307 TSecr=515139750"
"1298","0.002005","1.2.133.134","1.1.185.211","SSLv3","1475","Application Data"
"1299","0.002007","1.2.142.239","1.1.172.247","SSLv3","1475","Application Data"
"1300","0.002009","1.1.77.187","1.2.198.82","TCP","70","30479  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573363 TSecr=515140049"
"1301","0.002009","1.2.152.6","1.1.3.252","SSLv3","1475","Application Data"
"1302","0.002010","1.2.24.140","1.1.198.121","SSLv3","1475","Application Data"
"1303","0.002012","1.2.254.106","1.1.35.163","SSLv3","1475","Application Data"
"1304","0.002015","1.1.97.20","1.2.5.199","TCP","70","2688  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573416 TSecr=515139372"
"1305","0.002017","1.1.10.1","1.2.44.193","TCP","70","12665  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573428 TSecr=515139320"
"1306","0.002017","1.1.244.34","1.2.208.68","TCP","70","54525  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573429 TSecr=515140228"
"1307","0.002020","1.2.80.215","1.1.153.215","SSLv3","1475","Application Data"
"1308","0.002022","1.1.186.13","1.2.133.124","TCP","70","35381  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573474 TSecr=515139515"
"1309","0.002024","1.1.231.209","1.2.200.184","TCP","70","52593  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573485 TSecr=515139388"
"1310","0.002023","1.2.250.197","1.1.157.106","SSLv3","1475","Application Data"
"1311","0.002025","1.1.196.135","1.2.20.189","TCP","70","6543  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573494 TSecr=515140292"
"1312","0.002024","1.2.41.198","1.1.4.249","SSLv3","1475","Application Data"
"1313","0.002026","1.1.32.141","1.2.67.112","TCP","70","62511  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573500 TSecr=515139631"
"1314","0.002025","1.2.72.149","1.1.145.82","SSLv3","1475","Application Data"
"1315","0.002028","1.2.25.153","1.1.193.209","SSLv3","1475","Application Data"
"1316","0.002030","1.1.44.2","1.2.81.5","TCP","70","59837  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573535 TSecr=515139081"
"1317","0.002031","1.1.13.17","1.2.53.238","TCP","70","34473  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573545 TSecr=515140367"
"1318","0.002033","1.1.104.204","1.2.191.220","TCP","70","48283  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573555 TSecr=515139884"
"1319","0.002032","1.2.131.163","1.1.18.91","SSLv3","1475","Application Data"
"1320","0.002034","1.1.153.139","1.2.226.202","TCP","70","59270  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573566 TSecr=515139978"
"1321","0.002037","1.2.210.29","1.1.246.13","SSLv3","1475","Application Data"
"1322","0.002039","1.1.179.84","1.2.46.238","TCP","70","13224  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573602 TSecr=515139780"
"1323","0.002040","1.1.78.104","1.2.219.136","TCP","70","29764  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573611 TSecr=515140377"
"1324","0.002039","1.2.36.156","1.1.102.127","SSLv3","1475","Application Data"
"1325","0.002041","1.1.36.64","1.2.73.34","TCP","70","19931  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573620 TSecr=515140156"
"1326","0.002040","1.2.191.27","1.1.103.148","SSLv3","1475","Application Data"
"1327","0.002042","1.1.44.71","1.2.78.33","TCP","70","65255  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573628 TSecr=515140108"
"1328","0.002043","1.2.148.183","1.1.200.193","SSLv3","538","Server Hello, Certificate, Server Hello Done"
"1329","0.002045","1.2.247.129","1.1.169.242","SSLv3","1475","Application Data"
"1330","0.002047","1.1.183.87","1.2.44.111","TCP","70","40234  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573670 TSecr=515139820"
"1331","0.002047","1.1.102.229","1.2.11.110","TCP","70","48166  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573672 TSecr=515140422"
"1332","0.002048","1.1.185.211","1.2.133.134","TCP","70","35391  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573681 TSecr=515140573"
"1333","0.002049","1.1.3.252","1.2.152.6","TCP","70","40133  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573688 TSecr=515140603"
"1334","0.002052","1.2.10.84","1.1.208.45","SSLv3","1475","Application Data"
"1335","0.002053","1.2.1.232","1.1.245.218","SSLv3","1475","Application Data"
"1336","0.002057","1.1.172.247","1.2.142.239","TCP","70","16301  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573748 TSecr=515140590"
"1337","0.002056","1.2.48.239","1.1.13.55","SSLv3","1475","Application Data"
"1338","0.002057","1.2.189.205","1.1.214.139","SSLv3","1475","Application Data"
"1339","0.002059","1.2.36.113","1.1.1.255","SSLv3","1475","Application Data"
"1340","0.002061","1.2.44.87","1.1.188.15","SSLv3","1475","Application Data"
"1341","0.002067","1.1.111.181","1.2.160.46","TCP","70","6375  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573830 TSecr=515139555"
"1342","0.002067","1.2.90.210","1.1.51.250","SSLv3","1475","Application Data"
"1343","0.002069","1.2.226.79","1.1.157.179","SSLv3","1475","Application Data"
"1344","0.002076","1.1.209.150","1.2.191.155","TCP","70","48222  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573901 TSecr=515139594"
"1345","0.002076","1.2.56.4","1.1.160.164","SSLv3","1475","Application Data"
"1346","0.002078","1.1.148.132","1.2.240.180","TCP","70","18806  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573919 TSecr=515139725"
"1347","0.002078","1.2.197.128","1.1.76.118","SSLv3","1475","Application Data"
"1348","0.002084","1.1.104.58","1.2.10.222","TCP","70","50076  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573966 TSecr=515139687"
"1349","0.002084","1.2.101.192","1.1.60.177","SSLv3","1475","Application Data"
"1350","0.002086","1.1.235.42","1.2.183.144","TCP","70","2123  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224573985 TSecr=515139807"
"1351","0.002086","1.2.4.199","1.1.232.118","SSLv3","1475","Application Data"
"1352","0.002087","1.2.31.59","1.1.121.202","SSLv3","1475","Application Data"
"1353","0.002088","1.2.177.81","1.1.94.53","SSLv3","1475","Application Data"
"1354","0.002090","1.2.118.151","1.1.57.185","SSLv3","1475","Application Data"
"1355","0.002092","1.1.62.2","1.2.214.157","TCP","70","26457  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224574027 TSecr=515140118"
"1356","0.002091","1.2.147.66","1.1.183.11","SSLv3","1475","Application Data"
"1357","0.002094","1.1.179.87","1.2.155.47","TCP","70","40949  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224574049 TSecr=515140099"
"1358","0.002095","1.2.36.8","1.1.123.64","SSLv3","1475","Application Data"
"1359","0.002096","1.2.59.211","1.1.173.53","SSLv3","1475","Application Data"
"1360","0.002098","1.2.131.157","1.1.184.144","SSLv3","1475","Application Data"
"1361","0.002100","1.1.198.121","1.2.24.140","TCP","70","45382  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224574091 TSecr=515140614"
"1362","0.002100","1.2.10.50","1.1.103.226","SSLv3","1475","Application Data"
"1363","0.002102","1.1.153.215","1.2.80.215","TCP","70","59795  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224574115 TSecr=515140692"
"1364","0.002104","1.2.243.48","1.1.144.161","SSLv3","1475","Application Data"
"1365","0.002108","1.2.255.132","1.1.38.218","SSLv3","1475","Application Data"
"1366","0.002110","1.1.4.249","1.2.41.198","TCP","70","41603  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224574177 TSecr=515140722"
"1367","0.002112","1.1.113.36","1.2.20.3","TCP","70","42177  >  443 [ACK] Seq=1 Ack=1406 Win=65535 Len=0 TSval=224574193 TSecr=515140127"
